,price,width,height,ram_capacity,non_volatile_memory_capacity,display_diagonal,display_area_utilization,pixel_density,number_of_effective_pixels,depth,number_of_display_scales,zoom,nominal_battery_capacity,secondary_camera_number_of_pixels,mass,cpu_clock,horizontal_full_bezel_width,video_recording_x_res,video_recording_y_res,aux_camera_number_of_pixels,max_charging_power,sec_video_recording_x_res,sec_video_recording_y_res
139,1999.0,73.9,161.6,8.0,256.0,169.42,89.9,395,50.3,7.9,1073.7,1.0,5100.0,8.0,172.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
140,13999.0,73.9,161.6,8.0,256.0,169.42,89.9,395,63.7,7.9,1073.7,1.0,5100.0,15.9,175.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
141,9999.0,73.9,161.6,6.0,128.0,169.42,89.9,395,63.7,7.9,1073.7,1.0,5100.0,15.9,175.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
142,9999.0,73.9,161.6,6.0,128.0,169.42,89.9,395,63.7,7.9,1073.7,1.0,5100.0,15.9,175.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
143,299.9,73.9,161.6,6.0,128.0,169.42,89.9,395,63.7,7.9,1073.7,1.0,5100.0,15.9,172.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
144,349.9,73.9,161.6,8.0,128.0,169.42,89.9,395,63.7,7.9,1073.7,1.0,5100.0,15.9,172.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
145,1417.0,73.9,161.6,8.0,128.0,169.42,89.9,395,63.7,7.9,1073.7,1.0,5100.0,15.9,172.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
146,1699.0,73.9,161.6,8.0,128.0,169.42,89.9,395,50.3,7.9,1073.7,1.0,5100.0,8.0,172.0,2200.0,4.38,1920.0,1080.0,1.9,40.0,1920.0,1080.0
147,4139.0,75.13,163.66,4.0,64.0,165.0,82.9,270,50.3,8.68,16.8,1.0,5000.0,5.0,194.0,2001.0,7.42,1920.0,1080.0,1.9,10.0,1920.0,1080.0
148,4139.0,75.13,163.66,4.0,64.0,165.0,82.9,270,50.3,8.68,16.8,1.0,5000.0,5.0,194.0,2001.0,7.42,1920.0,1080.0,1.9,10.0,1920.0,1080.0
149,599.0,75.13,163.66,4.0,128.0,165.0,82.9,270,50.3,8.68,16.8,1.0,5000.0,5.0,194.0,2001.0,7.42,1920.0,1080.0,1.9,10.0,1920.0,1080.0
150,8999.0,75.13,163.66,4.0,64.0,165.0,82.9,270,50.3,8.68,16.8,1.0,5000.0,5.0,194.0,2001.0,7.42,1920.0,1080.0,1.9,10.0,1920.0,1080.0
151,109.99,75.13,163.66,4.0,64.0,165.0,82.9,270,50.3,8.68,16.8,1.0,5000.0,5.0,194.0,2001.0,7.42,1920.0,1080.0,1.9,10.0,1920.0,1080.0
152,5499.0,74.8,164.28,4.0,64.0,165.6,83.5,269,50.3,8.94,16.8,1.0,5000.0,5.0,188.0,2200.0,6.84,1920.0,1080.0,1.9,22.5,1920.0,1080.0
153,579.0,74.8,164.28,4.0,128.0,165.6,83.5,269,50.3,8.94,16.8,1.0,5000.0,5.0,188.0,2200.0,6.84,1920.0,1080.0,1.9,22.5,1920.0,1080.0
154,519.0,74.8,164.28,4.0,64.0,165.6,83.5,269,50.3,8.94,16.8,1.0,5000.0,5.0,188.0,2200.0,6.84,1920.0,1080.0,1.9,22.5,1920.0,1080.0
155,6299.0,74.8,164.28,6.0,64.0,165.6,83.5,269,50.3,8.94,16.8,1.0,5000.0,5.0,188.0,2200.0,6.84,1920.0,1080.0,1.9,22.5,1920.0,1080.0
156,1099.0,75.13,163.66,6.0,128.0,165.0,82.9,270,13.0,8.68,16.8,1.0,5000.0,5.0,194.0,2200.0,7.42,1920.0,1080.0,1.9,22.5,1920.0,1080.0
157,1299.0,75.13,163.66,8.0,128.0,165.0,82.9,270,13.0,8.68,16.8,1.0,5000.0,5.0,194.0,2200.0,7.42,1920.0,1080.0,1.9,22.5,1920.0,1080.0
158,3999.0,76.1,161.5,8.0,128.0,170.0,88.4,443,50.3,7.98,1073.7,1.0,4460.0,13.0,201.0,2400.0,5.91,3840.0,2160.0,13.0,66.0,3840.0,2160.0
159,4499.0,76.1,161.5,8.0,256.0,170.0,88.4,443,50.3,7.98,1073.7,1.0,4460.0,13.0,201.0,2400.0,5.91,3840.0,2160.0,13.0,66.0,3840.0,2160.0
160,12999.0,75.5,162.1,8.0,512.0,171.2,91.3,428,50.3,9.92,1073.7,3.5,4700.0,13.0,232.0,3190.0,3.53,3840.0,2160.0,13.0,66.0,3840.0,2160.0
161,6999.0,76.1,161.5,8.0,512.0,170.0,88.4,443,50.3,7.98,1073.7,5.0,4460.0,13.0,206.0,3190.0,5.91,3840.0,2160.0,13.0,66.0,3840.0,2160.0
162,4999.0,76.1,161.5,8.0,128.0,170.0,88.4,443,50.3,7.98,1073.7,5.0,4460.0,13.0,206.0,3190.0,5.91,3840.0,2160.0,13.0,66.0,3840.0,2160.0
163,5499.0,76.1,161.5,8.0,256.0,170.0,88.4,443,50.3,7.98,1073.7,5.0,4460.0,13.0,206.0,3190.0,5.91,3840.0,2160.0,13.0,66.0,3840.0,2160.0
164,3699.0,76.1,161.5,8.0,256.0,170.0,88.4,443,50.3,7.98,1073.7,5.0,4460.0,13.0,206.0,3190.0,5.91,3840.0,2160.0,13.0,66.0,3840.0,2160.0
165,7999.0,75.5,162.1,8.0,512.0,171.2,91.3,428,50.3,8.5,1073.7,3.5,4700.0,13.0,209.0,3190.0,3.53,3840.0,2160.0,13.0,66.0,3840.0,2160.0
166,6799.0,75.5,162.1,8.0,256.0,171.2,91.3,428,50.3,8.5,1073.7,3.5,4700.0,13.0,209.0,3190.0,3.53,3840.0,2160.0,13.0,66.0,3840.0,2160.0
167,28999.0,75.5,162.1,8.0,256.0,171.2,91.3,428,50.3,8.5,1073.7,3.5,4700.0,13.0,209.0,3190.0,3.53,3840.0,2160.0,13.0,66.0,3840.0,2160.0
168,31999.0,75.5,162.1,8.0,512.0,171.2,91.3,428,50.3,8.5,1073.7,3.5,4700.0,13.0,209.0,3190.0,3.53,3840.0,2160.0,13.0,66.0,3840.0,2160.0
169,1199.99,75.5,162.1,8.0,256.0,171.2,91.3,428,50.3,8.5,1073.7,3.5,4700.0,13.0,209.0,3190.0,3.53,3840.0,2160.0,13.0,66.0,3840.0,2160.0
170,14999.0,75.1,164.4,4.0,64.0,167.6,84.9,401,50.1,8.1,16.8,1.0,5000.0,8.0,187.0,2400.0,6.61,1920.0,1080.0,1.9,18.0,1920.0,1080.0
171,16999.0,75.1,164.4,6.0,128.0,167.6,84.9,401,50.1,8.1,16.8,1.0,5000.0,8.0,187.0,2400.0,6.61,1920.0,1080.0,1.9,18.0,1920.0,1080.0
172,499.0,72.9,152.0,8.0,128.0,155.0,81.1,431,63.7,9.0,16.8,1.0,4385.0,13.0,193.5,2850.0,9.29,3840.0,2160.0,13.0,18.0,3840.0,2160.0
173,599.0,72.9,152.0,8.0,128.0,155.0,81.1,431,63.7,9.0,16.8,1.0,4385.0,13.0,193.5,2850.0,9.29,3840.0,2160.0,13.0,18.0,3840.0,2160.0
174,62700.0,72.9,152.0,8.0,128.0,155.0,81.1,431,63.7,9.0,16.8,1.0,4385.0,13.0,193.5,2850.0,9.29,3840.0,2160.0,13.0,18.0,3840.0,2160.0
175,1199.0,75.33,163.87,6.0,128.0,167.1,84.5,401,50.3,9.27,16.8,1.0,6000.0,8.0,204.0,2400.0,6.95,1920.0,1080.0,1.9,44.0,1920.0,1080.0
176,1399.0,75.33,163.87,8.0,128.0,167.1,84.5,401,50.3,9.27,16.8,1.0,6000.0,8.0,204.0,2400.0,6.95,1920.0,1080.0,1.9,44.0,1920.0,1080.0
177,1599.0,75.33,163.87,8.0,256.0,167.1,84.5,401,50.3,9.27,16.8,1.0,6000.0,8.0,204.0,2400.0,6.95,1920.0,1080.0,1.9,44.0,1920.0,1080.0
178,509.0,72.9,152.0,8.0,128.0,155.0,81.1,431,63.7,9.0,16.8,1.0,4385.0,13.0,193.5,2850.0,9.29,3840.0,2160.0,13.0,18.0,3840.0,2160.0
179,3499000.0,75.4,164.46,4.0,128.0,167.0,83.7,269,50.1,8.99,16.8,1.0,5000.0,8.0,192.0,2200.0,7.29,1920.0,1080.0,1.9,15.0,1920.0,1080.0
180,259.0,75.4,164.46,4.0,64.0,167.0,83.7,269,50.1,8.99,16.8,1.0,5000.0,8.0,192.0,2200.0,7.29,1920.0,1080.0,1.9,15.0,1920.0,1080.0
181,4899000.0,75.81,162.51,12.0,256.0,168.15,85.9,398,63.7,7.7,16.8,1.0,4600.0,32.0,186.0,2200.0,6.81,3840.0,2160.0,1.9,66.0,1920.0,1080.0
182,25999.0,75.81,162.51,8.0,128.0,168.15,85.9,398,63.7,7.7,16.8,1.0,4600.0,32.0,186.0,2200.0,6.81,3840.0,2160.0,1.9,66.0,1920.0,1080.0
183,29999.0,75.81,162.51,8.0,256.0,168.15,85.9,398,63.7,7.7,16.8,1.0,4600.0,32.0,186.0,2200.0,6.81,3840.0,2160.0,1.9,66.0,1920.0,1080.0
184,8990000.0,75.81,162.51,8.0,256.0,168.15,85.9,398,63.7,7.7,16.8,1.0,4600.0,32.0,186.0,2200.0,6.81,3840.0,2160.0,1.9,66.0,1920.0,1080.0
185,1699.0,75.6,164.05,8.0,128.0,165.4,82.5,269,13.0,8.15,16.8,1.0,5000.0,4.9,186.0,2200.0,7.73,1920.0,1080.0,1.9,15.0,1920.0,1080.0
186,1399.0,75.6,164.05,4.0,128.0,165.4,82.5,269,13.0,8.15,16.8,1.0,5000.0,4.9,186.0,2200.0,7.73,1920.0,1080.0,1.9,15.0,1920.0,1080.0
187,1599.0,75.6,164.05,6.0,128.0,165.4,82.5,269,13.0,8.15,16.8,1.0,5000.0,4.9,186.0,2200.0,7.73,1920.0,1080.0,1.9,15.0,1920.0,1080.0
188,24990.0,75.6,164.05,8.0,128.0,167.2,84.2,401,50.1,8.15,16.8,1.0,5000.0,15.9,184.0,2200.0,7.18,1920.0,1080.0,1.9,18.0,1920.0,1080.0
189,31999.0,73.53,158.91,8.0,256.0,162.1,84.2,412,63.7,7.73,16.8,1.0,4500.0,15.9,181.0,2400.0,7.01,3840.0,2160.0,1.9,44.0,1920.0,1080.0
190,29999.0,73.53,158.91,8.0,128.0,162.1,84.2,412,63.7,7.73,16.8,1.0,4500.0,15.9,181.0,2400.0,7.01,3840.0,2160.0,1.9,44.0,1920.0,1080.0
191,999.0,75.6,164.05,4.0,128.0,165.4,82.5,269,13.0,8.15,16.8,1.0,5000.0,4.9,186.0,2200.0,7.73,1920.0,1080.0,1.9,15.0,1920.0,1080.0
192,1099.0,75.6,164.05,6.0,128.0,165.4,82.5,269,13.0,8.15,16.8,1.0,5000.0,4.9,186.0,2200.0,7.73,1920.0,1080.0,1.9,15.0,1920.0,1080.0
193,5699.0,79.79,166.99,8.0,256.0,170.0,81.2,393,50.3,7.62,16.8,1.0,3500.0,32.0,198.0,3190.0,10.03,7680.0,4320.0,13.0,30.0,1920.0,1080.0
194,4999.0,79.79,166.99,8.0,128.0,170.0,81.2,393,50.3,7.62,16.8,1.0,3500.0,32.0,198.0,3190.0,10.03,7680.0,4320.0,13.0,30.0,1920.0,1080.0
195,34999.0,79.79,166.99,12.0,512.0,170.0,81.2,393,50.3,7.62,16.8,1.0,3500.0,32.0,199.0,3190.0,10.03,7680.0,4320.0,13.0,30.0,1920.0,1080.0
196,1199.0,79.79,166.99,8.0,256.0,170.0,81.2,393,50.3,7.62,16.8,1.0,3500.0,32.0,198.0,3190.0,10.03,7680.0,4320.0,13.0,30.0,1920.0,1080.0
197,799.0,75.2,163.97,4.0,64.0,165.35,83.0,270,13.0,8.28,16.8,1.0,5000.0,8.0,179.0,2100.0,7.35,1920.0,1080.0,1.9,10.0,1920.0,1080.0
198,1099.0,75.2,163.97,8.0,128.0,165.35,83.0,270,13.0,8.28,16.8,1.0,5000.0,8.0,179.0,2100.0,7.35,1920.0,1080.0,1.9,10.0,1920.0,1080.0
199,899.0,75.2,163.97,4.0,128.0,165.35,83.0,270,13.0,8.28,16.8,1.0,5000.0,8.0,179.0,2100.0,7.35,1920.0,1080.0,1.9,10.0,1920.0,1080.0
200,1299.0,75.2,163.97,8.0,256.0,165.35,83.0,270,13.0,8.28,16.8,1.0,5000.0,8.0,179.0,2400.0,7.35,1920.0,1080.0,1.9,10.0,1920.0,1080.0
201,1499.0,75.8,164.0,6.0,128.0,165.4,82.4,269,13.0,8.45,16.8,1.0,5000.0,8.0,198.0,2200.0,7.93,1920.0,1080.0,1.9,10.0,1920.0,1080.0
202,1399.0,75.8,164.0,4.0,128.0,165.4,82.4,269,13.0,8.45,16.8,1.0,5000.0,8.0,198.0,2200.0,7.93,1920.0,1080.0,1.9,10.0,1920.0,1080.0
203,4299.0,75.4,163.0,16.0,512.0,170.2,87.9,394,48.0,8.75,1073.7,1.0,4800.0,16.2,203.5,3190.0,5.85,3840.0,2160.0,8.0,150.0,1920.0,1080.0
204,4299.0,75.4,163.0,16.0,512.0,170.2,87.9,394,48.0,8.75,1073.7,1.0,4800.0,16.2,203.5,3190.0,5.85,3840.0,2160.0,8.0,150.0,1920.0,1080.0
205,3799.0,75.4,163.0,16.0,256.0,170.2,87.9,394,48.0,8.75,1073.7,1.0,4800.0,16.2,203.5,3190.0,5.85,3840.0,2160.0,8.0,150.0,1920.0,1080.0
206,3499.0,75.4,163.0,12.0,256.0,170.2,87.9,394,48.0,8.75,1073.7,1.0,4800.0,16.2,203.5,3190.0,5.85,3840.0,2160.0,8.0,150.0,1920.0,1080.0
207,2198.0,77.8,170.2,12.0,128.0,175.77,85.9,388,64.2,7.8,1073.7,1.0,4200.0,15.9,189.0,3190.0,7.14,3840.0,2160.0,8.0,55.0,1920.0,1080.0
208,1698.0,77.8,170.2,8.0,128.0,175.77,85.9,388,64.2,7.8,1073.7,1.0,4200.0,15.9,189.0,3190.0,7.14,3840.0,2160.0,8.0,55.0,1920.0,1080.0
209,253400.0,78.1,163.4,12.0,1000.0,173.1,89.9,500,201.3,8.9,16.8,10.0,5000.0,12.0,234.0,3360.0,4.94,7680.0,4320.0,12.2,45.0,3840.0,2160.0
210,749.0,73.2,155.6,8.0,256.0,160.5,84.6,416,50.1,8.7,16.8,1.0,4355.0,10.9,197.0,2850.0,7.34,3840.0,2160.0,12.0,30.0,3840.0,2160.0
211,97900.0,73.2,155.6,8.0,256.0,160.5,84.6,416,50.1,8.7,16.8,1.0,4355.0,10.9,197.0,2850.0,7.34,3840.0,2160.0,12.0,30.0,3840.0,2160.0
212,82500.0,73.2,155.6,8.0,128.0,160.5,84.6,416,50.1,8.7,16.8,1.0,4355.0,10.9,197.0,2850.0,7.34,3840.0,2160.0,12.0,30.0,3840.0,2160.0
213,739.99,73.2,155.6,8.0,128.0,160.5,84.6,416,50.1,8.7,16.8,1.0,4355.0,10.9,197.0,2850.0,7.34,3840.0,2160.0,12.0,30.0,3840.0,2160.0
214,599.0,73.2,155.6,8.0,128.0,160.5,84.6,416,50.1,8.7,16.8,1.0,4355.0,10.9,197.0,2850.0,7.34,3840.0,2160.0,12.0,30.0,3840.0,2160.0
215,849.99,68.1,145.6,8.0,256.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
216,899.0,68.1,145.6,16.0,256.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
217,799.99,68.1,145.6,16.0,256.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
218,7999000.0,68.1,145.6,6.0,128.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
219,699.99,68.1,145.6,8.0,128.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
220,4499.0,68.1,145.6,6.0,128.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
221,749.99,68.1,145.6,8.0,256.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
222,699.0,68.1,145.6,8.0,128.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
223,829.99,68.1,145.6,8.0,128.0,150.4,85.4,444,50.3,9.1,1073.7,1.0,4300.0,12.0,169.0,3190.0,6.38,7680.0,4320.0,12.0,30.0,1920.0,1080.0
224,1099.0,76.6,162.9,12.0,512.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
225,1449.0,76.6,162.9,12.0,256.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
226,999.0,76.6,162.9,12.0,256.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
227,139700.0,76.6,162.9,12.0,256.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
228,124300.0,76.6,162.9,12.0,128.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
229,899.0,76.6,162.9,12.0,128.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
230,849.0,76.6,162.9,12.0,128.0,170.0,88.1,513,50.1,8.9,16.8,5.0,5000.0,10.9,212.0,2850.0,5.36,3840.0,2160.0,12.0,30.0,3840.0,2160.0
231,1599.0,75.84,164.0,8.0,256.0,165.4,82.3,269,13.0,8.45,16.8,1.0,5000.0,8.0,198.0,2200.0,7.97,1920.0,1080.0,1.9,10.0,1920.0,1080.0
232,1399.0,75.84,164.0,8.0,128.0,165.4,82.3,269,13.0,8.45,16.8,1.0,5000.0,8.0,198.0,2200.0,7.97,1920.0,1080.0,1.9,10.0,1920.0,1080.0
233,7990.0,75.3,163.95,4.0,128.0,167.1,84.5,401,48.0,8.5,16.8,1.0,5000.0,8.0,193.0,2200.0,6.92,3840.0,2160.0,1.9,18.0,1920.0,1080.0
234,1727000.0,78.1,163.4,12.0,512.0,173.1,89.9,500,201.3,8.9,16.8,10.0,5000.0,12.0,234.0,3360.0,4.94,7680.0,4320.0,12.2,45.0,3840.0,2160.0
235,4999.0,78.0,167.7,4.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
236,1599.0,78.0,167.7,4.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
237,629.0,78.0,167.7,4.0,64.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
238,709.0,78.0,167.7,4.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
239,229.0,78.0,167.7,4.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
240,6499.0,78.0,167.7,4.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
241,5999.0,78.0,167.7,4.0,64.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
242,799.0,78.0,167.7,6.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
243,2399000.0,78.0,167.7,4.0,128.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
244,179.0,78.0,167.7,4.0,64.0,167.0,79.6,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2000.0,9.66,1920.0,1080.0,4.9,15.0,1920.0,1080.0
245,2498.0,76.9,165.4,6.0,128.0,167.2,82.1,401,50.1,8.4,16.8,1.0,5000.0,8.0,197.0,2200.0,8.48,1920.0,1080.0,4.9,25.0,1920.0,1080.0
246,1799.0,78.0,167.7,4.0,128.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2400.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
247,18499.0,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2400.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
248,22999.0,78.0,167.7,8.0,128.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2400.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
249,20999.0,78.0,167.7,6.0,128.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,201.0,2400.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
250,199.99,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,204.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
251,379.0,78.0,167.7,4.0,128.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,205.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
252,1898.0,78.0,167.7,6.0,128.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,205.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
253,269.9,78.0,167.7,4.0,128.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,205.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
254,219.0,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,205.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
255,599.99,74.8,159.6,6.0,128.0,164.0,84.3,408,63.7,8.1,16.8,1.0,5000.0,32.0,189.0,2400.0,7.5,3840.0,2160.0,12.0,25.0,1920.0,1080.0
256,329.0,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,204.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
257,199.99,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,204.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
258,199.99,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,204.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
259,199.99,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,205.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
260,199.99,78.0,167.7,4.0,64.0,167.2,79.8,401,50.1,9.1,16.8,1.0,5000.0,13.0,205.0,2200.0,9.58,1920.0,1080.0,1.9,15.0,1920.0,1080.0
261,8999.0,76.1,164.3,8.0,128.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,44.0,1920.0,1080.0
262,22999.0,76.1,164.3,8.0,128.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,44.0,1920.0,1080.0
263,3399000.0,76.1,164.3,8.0,128.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,44.0,1920.0,1080.0
264,19999.0,76.1,164.3,4.0,128.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,18.0,1920.0,1080.0
265,1099.0,76.1,164.3,8.0,256.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,44.0,1920.0,1080.0
266,6999000.0,76.1,164.3,8.0,128.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,44.0,1920.0,1080.0
267,109999.0,76.1,164.3,4.0,64.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,18.0,1920.0,1080.0
268,17999.0,76.1,164.3,4.0,64.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,18.0,1920.0,1080.0
269,279.0,76.1,164.3,8.0,256.0,167.1,83.4,401,50.1,8.28,16.8,1.0,5000.0,15.9,188.0,2400.0,7.72,1920.0,1080.0,1.9,18.0,1920.0,1080.0
270,19999.0,76.1,164.3,6.0,128.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
271,640.0,76.1,164.3,4.0,128.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
272,6299.0,76.1,164.3,4.0,64.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
273,2999000.0,76.1,164.3,6.0,128.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
274,2399000.0,76.1,164.3,4.0,128.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
275,2299000.0,76.1,164.3,4.0,64.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
276,17999.0,76.1,164.3,4.0,64.0,166.3,82.4,270,50.1,8.38,16.8,1.0,5000.0,8.0,190.0,2000.0,8.28,1920.0,1080.0,1.9,18.0,1280.0,720.0
277,449400.0,78.1,161.3,6.0,128.0,166.5,83.7,393,48.0,8.2,16.8,1.0,5000.0,13.0,199.0,2600.0,8.33,3840.0,2160.0,8.0,25.0,3840.0,2160.0
